Ticket_ID,Created_Date,Resolved_Date,Priority,Status,Channel,Category,Agent_ID,Customer_Name,Resolution_Time_Hours,SLA_Breached,Customer_Satisfaction
T02305,2025-01-02 00:00:00,2025-01-03 12:00:00,Medium,Open,Phone,Hardware Failure,A002,Steve Anderson,36,No,3
T02306,2025-02-02 00:00:00,2025-02-02 10:00:00,High,Open,Phone,Software Bug,A020,James Lee,10,Yes,5
T02307,2025-10-07 00:00:00,2025-10-08 22:00:00,Medium,Resolved,Chat,Network Issue,A002,Kathryn Mullins,46,No,3
T02308,2025-07-18 00:00:00,2025-07-18 10:00:00,Low,Closed,Portal,Access Request,A019,Laura Mcgee,10,Yes,1
T02309,2025-11-26 00:00:00,2025-11-26 03:00:00,Critical,Open,Email,Access Request,A013,Thomas Carter,3,No,4
T02310,2025-09-02 00:00:00,2025-09-03 10:00:00,Medium,Closed,Chat,Network Issue,A023,Heather Wilson,34,Yes,1
T02311,2025-12-06 00:00:00,2025-12-07 01:00:00,High,Resolved,Chat,Network Issue,A001,Jennifer Jones,25,Yes,5
T02312,2025-07-21 00:00:00,2025-07-23 15:00:00,Critical,In Progress,Chat,Software Bug,A001,Sandra Miller,63,Yes,4
T02313,2025-03-24 00:00:00,2025-03-27 10:00:00,Low,Open,Portal,Network Issue,A013,Stephanie Wells,82,No,3
T02314,2025-05-11 00:00:00,2025-05-11 17:00:00,Medium,Resolved,Email,Hardware Failure,A018,Alexa Proctor,17,No,4
T02315,2025-04-05 00:00:00,2025-04-08 03:00:00,Medium,In Progress,Phone,Network Issue,A010,Hailey Moody,75,No,1
T02316,2026-03-15 00:00:00,2026-03-15 13:00:00,Low,Open,Email,Hardware Failure,A022,Robert Mathews,13,Yes,1
T02317,2025-07-02 00:00:00,2025-07-03 08:00:00,Critical,Resolved,Phone,Login Issue,A005,Morgan Henry,32,Yes,1
T02318,2025-02-15 00:00:00,2025-02-17 02:00:00,Critical,In Progress,Phone,Access Request,A001,Daniel Winters,50,No,4
T02319,2025-12-14 00:00:00,2025-12-15 19:00:00,High,Closed,Chat,Access Request,A006,Paul Elliott,43,Yes,4
T02320,2025-03-29 00:00:00,2025-04-01 04:00:00,Critical,Resolved,Phone,Hardware Failure,A002,Mr. Joel Kirby,76,Yes,5
T02321,2026-03-08 00:00:00,2026-03-09 07:00:00,Medium,Open,Phone,Hardware Failure,A012,Cody Newman,31,No,4
T02322,2025-09-24 00:00:00,2025-09-25 00:00:00,High,Closed,Portal,Login Issue,A023,Tammy Robertson,24,Yes,1
T02323,2025-01-01 00:00:00,2025-01-05 21:00:00,Low,Open,Chat,Network Issue,A008,Tammy Griffin,117,Yes,4
T02324,2025-04-03 00:00:00,2025-04-04 01:00:00,Medium,Open,Phone,Login Issue,A012,Sherri Tucker,25,Yes,4
T02325,2025-09-25 00:00:00,2025-09-28 02:00:00,Low,Resolved,Email,Hardware Failure,A004,Jose Williams,74,Yes,4
T02326,2025-09-15 00:00:00,2025-09-17 08:00:00,High,Resolved,Email,Access Request,A011,Jeremy Mendez,56,No,2
T02327,2025-12-20 00:00:00,2025-12-22 13:00:00,Low,Closed,Email,Login Issue,A025,Crystal Thomas,61,No,2
T02328,2025-05-02 00:00:00,2025-05-04 14:00:00,Medium,Open,Portal,Access Request,A005,Colin Cooper,62,No,5
T02329,2025-03-30 00:00:00,2025-04-03 07:00:00,High,Resolved,Chat,Login Issue,A022,Andrew Brown,103,Yes,5
T02330,2025-09-21 00:00:00,2025-09-21 18:00:00,Critical,In Progress,Email,Login Issue,A006,Alexandra Hutchinson,18,Yes,2
T02331,2025-11-11 00:00:00,2025-11-12 14:00:00,Medium,In Progress,Phone,Network Issue,A002,Shannon Jimenez,38,No,5
T02332,2025-02-15 00:00:00,2025-02-16 12:00:00,Critical,Resolved,Phone,Network Issue,A024,Ronald Moon,36,Yes,3
T02333,2025-02-03 00:00:00,2025-02-05 06:00:00,Medium,Open,Phone,Login Issue,A005,Justin Nixon,54,Yes,3
T02334,2025-11-21 00:00:00,2025-11-22 03:00:00,High,In Progress,Phone,Network Issue,A005,Stephanie Wilson,27,No,1
T02335,2025-09-12 00:00:00,2025-09-13 22:00:00,Low,In Progress,Chat,Network Issue,A002,Ryan Johnson,46,Yes,2
T02336,2025-09-15 00:00:00,2025-09-15 12:00:00,High,Open,Portal,Software Bug,A013,Sydney Reeves,12,Yes,4
T02337,2025-01-02 00:00:00,2025-01-05 16:00:00,High,In Progress,Portal,Hardware Failure,A015,Hannah Reese,88,No,1
T02338,2025-07-23 00:00:00,2025-07-27 20:00:00,Low,In Progress,Phone,Login Issue,A022,William Lopez,116,Yes,5
T02339,2025-11-30 00:00:00,2025-11-30 21:00:00,Low,Closed,Email,Hardware Failure,A010,Alexander Robbins,21,No,5
T02340,2026-03-19 00:00:00,2026-03-22 06:00:00,Medium,In Progress,Email,Login Issue,A009,Melissa Baker,78,Yes,1
T02341,2026-03-08 00:00:00,2026-03-11 23:00:00,High,Open,Portal,Hardware Failure,A006,Kevin Moore Jr.,95,Yes,5
T02342,2025-10-18 00:00:00,2025-10-18 11:00:00,Low,Closed,Portal,Login Issue,A017,Ronald Murphy,11,Yes,2
T02343,2025-07-07 00:00:00,2025-07-09 04:00:00,High,Closed,Portal,Hardware Failure,A025,Tiffany Goodwin,52,Yes,5
T02344,2025-07-16 00:00:00,2025-07-17 06:00:00,Medium,Open,Portal,Software Bug,A012,Eric Moran,30,Yes,4
T02345,2025-06-05 00:00:00,2025-06-08 03:00:00,High,Resolved,Email,Hardware Failure,A014,Jack Stewart,75,No,3
T02346,2025-04-11 00:00:00,2025-04-14 16:00:00,Medium,In Progress,Portal,Software Bug,A001,Peter Sandoval,88,No,3
T02347,2025-11-28 00:00:00,2025-12-01 06:00:00,Medium,Closed,Phone,Network Issue,A006,Jamie Roberts,78,No,4
T02348,2025-03-10 00:00:00,2025-03-12 08:00:00,Low,Resolved,Phone,Software Bug,A007,Jennifer Soto,56,No,1
T02349,2025-12-07 00:00:00,2025-12-07 18:00:00,High,Resolved,Phone,Login Issue,A022,Jeffrey Gill,18,Yes,3
T02350,2025-10-01 00:00:00,2025-10-04 23:00:00,Low,Closed,Phone,Network Issue,A024,Jessica Hill,95,No,4
T02351,2026-02-25 00:00:00,2026-02-28 20:00:00,Critical,Resolved,Phone,Network Issue,A018,Ms. April Fields,92,No,1
T02352,2026-02-17 00:00:00,2026-02-18 07:00:00,High,Closed,Phone,Software Bug,A022,Deborah Phillips,31,Yes,2
T02353,2025-07-06 00:00:00,2025-07-08 21:00:00,Medium,In Progress,Chat,Network Issue,A002,Pamela Beard,69,Yes,2
T02354,2025-02-09 00:00:00,2025-02-09 11:00:00,Critical,Closed,Email,Software Bug,A024,Eric Thompson,11,No,3
T02355,2025-07-09 00:00:00,2025-07-13 15:00:00,Critical,Resolved,Portal,Software Bug,A015,Michael Ramirez,111,No,4
T02356,2025-10-28 00:00:00,2025-10-31 20:00:00,High,In Progress,Chat,Network Issue,A014,Sara Williams,92,No,3
T02357,2025-10-16 00:00:00,2025-10-18 13:00:00,Critical,Closed,Portal,Login Issue,A014,Karen Schultz,61,Yes,3
T02358,2025-05-24 00:00:00,2025-05-24 17:00:00,Medium,Resolved,Chat,Software Bug,A001,Patrick Mcgee,17,Yes,1
T02359,2025-10-21 00:00:00,2025-10-22 19:00:00,High,Open,Chat,Network Issue,A025,Jacob Nelson,43,No,5
T02360,2025-11-02 00:00:00,2025-11-02 19:00:00,High,Closed,Portal,Software Bug,A015,Stefanie White,19,Yes,3
T02361,2025-02-27 00:00:00,2025-03-03 14:00:00,Low,Closed,Chat,Network Issue,A008,Jennifer Campbell,110,No,2
T02362,2026-02-02 00:00:00,2026-02-05 20:00:00,Low,Resolved,Phone,Hardware Failure,A004,Brittany Bennett,92,No,5
T02363,2025-01-27 00:00:00,2025-01-30 14:00:00,Medium,In Progress,Phone,Hardware Failure,A004,Stephanie Gardner,86,No,3
T02364,2026-02-02 00:00:00,2026-02-03 17:00:00,Medium,Open,Portal,Access Request,A014,Brittney Bennett,41,Yes,3
T02365,2025-12-03 00:00:00,2025-12-07 03:00:00,Medium,Open,Email,Login Issue,A018,Joshua Montgomery,99,Yes,4
T02366,2025-09-11 00:00:00,2025-09-13 20:00:00,Medium,In Progress,Email,Login Issue,A012,Ashley Adams,68,No,3
T02367,2025-02-17 00:00:00,2025-02-21 22:00:00,High,Resolved,Phone,Network Issue,A012,William Baxter,118,No,5
T02368,2026-01-14 00:00:00,2026-01-18 19:00:00,Critical,Closed,Chat,Software Bug,A022,Laura Nguyen,115,No,2
T02369,2025-01-25 00:00:00,2025-01-25 15:00:00,Medium,In Progress,Email,Access Request,A014,Breanna Fowler,15,No,4
T02370,2026-03-25 00:00:00,2026-03-28 23:00:00,Medium,Closed,Portal,Hardware Failure,A005,Mark Figueroa,95,No,2
T02371,2025-07-24 00:00:00,2025-07-27 16:00:00,Critical,In Progress,Phone,Hardware Failure,A001,Doris Reyes,88,Yes,3
T02372,2025-05-23 00:00:00,2025-05-27 21:00:00,Low,Resolved,Phone,Hardware Failure,A018,Michael Davis,117,Yes,1
T02373,2025-01-13 00:00:00,2025-01-17 23:00:00,High,Open,Email,Login Issue,A005,Crystal Rodgers,119,No,3
T02374,2026-03-15 00:00:00,2026-03-18 16:00:00,Medium,Open,Chat,Network Issue,A011,Angela Smith,88,No,2
T02375,2025-12-06 00:00:00,2025-12-10 13:00:00,Low,Closed,Email,Access Request,A010,Jessica Campbell,109,Yes,2
T02376,2025-10-21 00:00:00,2025-10-24 17:00:00,Medium,Closed,Email,Hardware Failure,A006,Steven Klein,89,Yes,1
T02377,2025-04-12 00:00:00,2025-04-12 16:00:00,Critical,Resolved,Chat,Network Issue,A017,Krista Mayer,16,No,2
T02378,2025-04-01 00:00:00,2025-04-05 21:00:00,Medium,Closed,Phone,Software Bug,A005,Natalie Preston,117,No,1
T02379,2025-11-12 00:00:00,2025-11-13 22:00:00,Medium,In Progress,Phone,Network Issue,A021,Ethan Freeman,46,No,2
T02380,2025-04-27 00:00:00,2025-04-30 18:00:00,Medium,In Progress,Email,Software Bug,A012,Sergio Herrera,90,No,5
T02381,2025-12-20 00:00:00,2025-12-23 17:00:00,High,In Progress,Phone,Network Issue,A014,Heather Mccullough,89,No,2
T02382,2025-02-14 00:00:00,2025-02-16 17:00:00,Low,Closed,Portal,Login Issue,A002,Mr. Gregory Wilson,65,No,3
T02383,2025-01-24 00:00:00,2025-01-26 18:00:00,Critical,Closed,Email,Access Request,A006,Elizabeth Morris,66,Yes,2
T02384,2025-07-15 00:00:00,2025-07-15 05:00:00,Low,Closed,Email,Network Issue,A013,Jonathon Bradford,5,Yes,1
T02385,2025-07-01 00:00:00,2025-07-04 11:00:00,Medium,In Progress,Email,Hardware Failure,A022,Julia Pena,83,No,5
T02386,2025-12-29 00:00:00,2026-01-02 02:00:00,High,Closed,Portal,Network Issue,A011,Cynthia Thornton,98,No,3
T02387,2026-01-21 00:00:00,2026-01-22 10:00:00,Medium,In Progress,Phone,Network Issue,A005,Renee Luna,34,Yes,2
T02388,2025-12-31 00:00:00,2026-01-02 18:00:00,Low,Resolved,Chat,Network Issue,A012,Michael Wang,66,Yes,1
T02389,2026-01-03 00:00:00,2026-01-07 09:00:00,Medium,Resolved,Portal,Login Issue,A013,Laura Duffy,105,Yes,2
T02390,2026-02-25 00:00:00,2026-03-01 18:00:00,High,In Progress,Chat,Login Issue,A013,Bruce Maddox,114,Yes,5
T02391,2026-03-03 00:00:00,2026-03-07 19:00:00,Medium,Open,Email,Access Request,A002,Shelby Maxwell,115,No,4
T02392,2025-07-23 00:00:00,2025-07-26 16:00:00,High,Open,Phone,Login Issue,A016,Paul Bryant,88,No,4
T02393,2025-04-28 00:00:00,2025-05-02 14:00:00,High,Open,Chat,Network Issue,A001,Kristen Rivera DVM,110,Yes,5
T02394,2025-04-23 00:00:00,2025-04-27 04:00:00,Medium,Closed,Email,Access Request,A010,Lisa Giles,100,No,4
T02395,2025-04-28 00:00:00,2025-05-01 02:00:00,High,Closed,Email,Software Bug,A024,Tasha Delgado,74,No,4
T02396,2026-02-09 00:00:00,2026-02-11 13:00:00,High,Resolved,Chat,Access Request,A003,Donald Mosley,61,Yes,1
T02397,2025-11-17 00:00:00,2025-11-20 13:00:00,High,Open,Portal,Software Bug,A003,Mary Ramirez,85,Yes,1
T02398,2025-10-17 00:00:00,2025-10-21 03:00:00,High,Closed,Chat,Login Issue,A019,Robert Berry,99,Yes,3
T02399,2025-10-23 00:00:00,2025-10-26 21:00:00,Medium,Resolved,Portal,Access Request,A016,Maria Phillips,93,No,4
T02400,2026-02-17 00:00:00,2026-02-18 00:00:00,Critical,Open,Phone,Login Issue,A009,Jennifer Tran,24,Yes,1
T02401,2025-08-11 00:00:00,2025-08-11 21:00:00,Low,Closed,Email,Network Issue,A024,Michael Bates,21,Yes,1
T02402,2025-03-18 00:00:00,2025-03-19 16:00:00,Medium,In Progress,Portal,Access Request,A013,Elizabeth Farrell,40,No,1
T02403,2025-09-30 00:00:00,2025-10-03 01:00:00,Critical,Open,Portal,Network Issue,A003,Christina Harris,73,Yes,4
T02404,2025-08-07 00:00:00,2025-08-09 15:00:00,Medium,Open,Phone,Network Issue,A015,Scott Keller,63,No,4
T02405,2025-12-12 00:00:00,2025-12-16 02:00:00,Critical,Resolved,Portal,Access Request,A014,Teresa Mendoza,98,No,1
T02406,2025-05-02 00:00:00,2025-05-06 12:00:00,High,In Progress,Email,Access Request,A003,Jordan Sanders,108,No,2
T02407,2025-06-18 00:00:00,2025-06-19 16:00:00,Low,Resolved,Phone,Network Issue,A004,Kimberly Cunningham,40,Yes,2
T02408,2025-01-24 00:00:00,2025-01-24 21:00:00,Low,Resolved,Email,Software Bug,A016,Tina Barnett,21,No,1
T02409,2025-05-20 00:00:00,2025-05-21 13:00:00,Critical,Resolved,Portal,Login Issue,A023,Gabriel Davidson,37,Yes,5
T02410,2025-01-01 00:00:00,2025-01-01 18:00:00,Critical,Closed,Chat,Software Bug,A018,Kristy Hernandez,18,No,4
T02411,2025-09-12 00:00:00,2025-09-14 04:00:00,Critical,Closed,Chat,Login Issue,A014,Laurie David,52,Yes,3
T02412,2025-07-17 00:00:00,2025-07-21 18:00:00,Critical,Open,Chat,Software Bug,A002,Daisy Pugh,114,Yes,3
T02413,2025-07-28 00:00:00,2025-07-29 08:00:00,High,In Progress,Portal,Network Issue,A002,Natalie Ray,32,No,3
T02414,2025-05-20 00:00:00,2025-05-23 01:00:00,Medium,Closed,Portal,Login Issue,A004,Melissa Larsen,73,No,4
T02415,2025-03-12 00:00:00,2025-03-15 01:00:00,Medium,Resolved,Phone,Login Issue,A023,Emily Williams,73,No,4
T02416,2025-10-31 00:00:00,2025-11-02 12:00:00,Medium,Resolved,Chat,Login Issue,A006,Jessica Huffman,60,Yes,1
T02417,2025-08-25 00:00:00,2025-08-27 05:00:00,Critical,Resolved,Phone,Login Issue,A011,Victoria Castro,53,No,2
T02418,2025-09-26 00:00:00,2025-09-29 08:00:00,High,Closed,Chat,Software Bug,A014,Kenneth Jones,80,No,5
T02419,2025-05-07 00:00:00,2025-05-08 15:00:00,High,Resolved,Phone,Software Bug,A023,Samantha Mata,39,No,3
T02420,2026-02-07 00:00:00,2026-02-07 10:00:00,Low,Closed,Phone,Access Request,A008,Amanda White,10,No,3
T02421,2025-05-22 00:00:00,2025-05-25 03:00:00,High,In Progress,Chat,Hardware Failure,A009,Robert Gonzalez,75,Yes,4
T02422,2025-09-27 00:00:00,2025-10-01 02:00:00,Medium,In Progress,Phone,Login Issue,A019,Melissa Brock,98,No,5
T02423,2025-09-14 00:00:00,2025-09-16 06:00:00,Critical,In Progress,Chat,Login Issue,A008,Deborah Willis,54,Yes,2
T02424,2025-02-23 00:00:00,2025-02-23 02:00:00,Critical,In Progress,Email,Network Issue,A004,Justin Moore,2,No,5
T02425,2026-01-25 00:00:00,2026-01-25 06:00:00,High,Resolved,Chat,Network Issue,A010,Carolyn Dudley,6,No,4
T02426,2025-07-09 00:00:00,2025-07-10 20:00:00,Medium,In Progress,Email,Network Issue,A001,Karen Lutz,44,Yes,4
T02427,2025-06-04 00:00:00,2025-06-05 12:00:00,Critical,Resolved,Portal,Login Issue,A005,Christina Krause,36,Yes,5
T02428,2025-10-18 00:00:00,2025-10-18 07:00:00,Medium,Resolved,Email,Network Issue,A025,Danielle Jones,7,Yes,1
T02429,2025-04-15 00:00:00,2025-04-18 22:00:00,High,Closed,Chat,Access Request,A023,Christine Lopez,94,No,4
T02430,2025-04-08 00:00:00,2025-04-09 19:00:00,High,Closed,Email,Access Request,A014,Stacy Green,43,Yes,5
T02431,2025-10-21 00:00:00,2025-10-24 07:00:00,Low,Resolved,Chat,Access Request,A010,Calvin Perry,79,Yes,2
T02432,2025-05-13 00:00:00,2025-05-16 18:00:00,Critical,Closed,Phone,Login Issue,A003,Emily Campbell,90,Yes,3
T02433,2025-10-05 00:00:00,2025-10-07 23:00:00,Low,In Progress,Chat,Network Issue,A007,David Delgado,71,No,3
T02434,2025-03-22 00:00:00,2025-03-27 00:00:00,Low,In Progress,Phone,Software Bug,A015,Brandy Wagner,120,No,2
T02435,2025-04-04 00:00:00,2025-04-05 10:00:00,Medium,Open,Email,Software Bug,A008,Spencer Haley,34,No,4
T02436,2026-01-01 00:00:00,2026-01-04 03:00:00,Critical,Open,Email,Access Request,A021,Joshua Baker,75,No,4
T02437,2025-12-30 00:00:00,2026-01-02 19:00:00,High,Closed,Email,Network Issue,A021,Samantha Lara,91,Yes,2
T02438,2025-11-28 00:00:00,2025-12-01 13:00:00,Critical,Resolved,Email,Hardware Failure,A009,Julie Cole,85,Yes,4
T02439,2025-01-20 00:00:00,2025-01-21 15:00:00,High,Open,Phone,Network Issue,A018,Karen Ryan,39,No,2
T02440,2025-01-25 00:00:00,2025-01-25 21:00:00,High,Closed,Portal,Software Bug,A006,Stacey Stone,21,No,2
T02441,2026-01-20 00:00:00,2026-01-21 20:00:00,Medium,In Progress,Phone,Access Request,A005,Sophia Jones,44,Yes,2
T02442,2025-01-05 00:00:00,2025-01-05 18:00:00,Medium,Resolved,Portal,Access Request,A004,Sandra Bishop,18,Yes,1
T02443,2025-04-15 00:00:00,2025-04-19 17:00:00,Medium,Open,Phone,Network Issue,A009,Matthew Munoz,113,No,1
T02444,2025-08-28 00:00:00,2025-08-30 09:00:00,Low,Closed,Portal,Software Bug,A001,Sean Mata,57,No,1
T02445,2026-03-15 00:00:00,2026-03-17 07:00:00,Critical,Resolved,Chat,Network Issue,A024,Jacob Bauer,55,Yes,2
T02446,2025-03-30 00:00:00,2025-03-31 12:00:00,Medium,Open,Email,Network Issue,A008,Shane Meyers,36,No,3
T02447,2026-02-22 00:00:00,2026-02-24 15:00:00,Medium,Open,Phone,Software Bug,A023,Allison Carroll,63,Yes,2
T02448,2025-01-24 00:00:00,2025-01-24 17:00:00,High,Closed,Email,Access Request,A024,Julia Smith,17,Yes,5
T02449,2025-02-16 00:00:00,2025-02-18 11:00:00,Medium,In Progress,Chat,Login Issue,A012,Tyler Simmons,59,Yes,2
T02450,2025-08-13 00:00:00,2025-08-17 09:00:00,High,Closed,Email,Hardware Failure,A021,Jesse Jenkins,105,No,4
T02451,2025-06-14 00:00:00,2025-06-18 10:00:00,Critical,Open,Phone,Software Bug,A002,Julian Santos,106,No,3
T02452,2025-07-04 00:00:00,2025-07-07 10:00:00,Medium,Closed,Phone,Hardware Failure,A021,Adam Neal,82,Yes,5
T02453,2025-06-23 00:00:00,2025-06-25 17:00:00,Medium,In Progress,Chat,Access Request,A002,Timothy Higgins,65,No,1
T02454,2025-07-17 00:00:00,2025-07-19 03:00:00,High,Resolved,Phone,Network Issue,A016,Natasha Dawson,51,Yes,5
T02455,2025-11-18 00:00:00,2025-11-19 01:00:00,Low,In Progress,Email,Network Issue,A003,Jeremiah Gregory,25,Yes,4
T02456,2025-01-25 00:00:00,2025-01-25 16:00:00,Critical,Open,Phone,Software Bug,A023,Jaime Wade,16,No,5
T02457,2026-02-18 00:00:00,2026-02-22 22:00:00,Low,Open,Portal,Login Issue,A016,Timothy Sherman,118,No,5
T02458,2025-12-22 00:00:00,2025-12-22 05:00:00,Medium,Resolved,Email,Access Request,A020,Mary Medina,5,No,2
T02459,2025-12-22 00:00:00,2025-12-23 22:00:00,High,Open,Portal,Login Issue,A006,Samantha Hill,46,Yes,2
T02460,2025-03-14 00:00:00,2025-03-18 20:00:00,Critical,Resolved,Phone,Network Issue,A018,Gary Sims,116,No,4
T02461,2025-04-04 00:00:00,2025-04-04 21:00:00,High,Resolved,Phone,Network Issue,A004,Ricky Edwards,21,No,1
T02462,2025-04-01 00:00:00,2025-04-03 01:00:00,High,Closed,Phone,Network Issue,A024,Kaylee Hawkins,49,Yes,3
T02463,2025-12-21 00:00:00,2025-12-23 22:00:00,Medium,Resolved,Chat,Software Bug,A015,Richard Alvarez,70,Yes,2
T02464,2025-06-06 00:00:00,2025-06-08 17:00:00,Critical,Resolved,Email,Software Bug,A015,Patricia Zavala,65,Yes,5
T02465,2026-02-16 00:00:00,2026-02-16 22:00:00,High,Closed,Chat,Login Issue,A020,Candice Bolton,22,No,1
T02466,2025-04-08 00:00:00,2025-04-12 05:00:00,Critical,Resolved,Phone,Hardware Failure,A014,Christian Bruce,101,Yes,4
T02467,2025-03-23 00:00:00,2025-03-27 17:00:00,High,Closed,Phone,Software Bug,A006,Thomas Gould,113,No,5
T02468,2025-09-12 00:00:00,2025-09-14 13:00:00,Medium,In Progress,Chat,Access Request,A005,John Burke,61,Yes,3
T02469,2025-08-03 00:00:00,2025-08-03 11:00:00,High,Open,Phone,Access Request,A005,Kelly Singleton,11,Yes,4
T02470,2025-12-01 00:00:00,2025-12-03 00:00:00,Medium,In Progress,Chat,Login Issue,A003,Jennifer Bowers,48,No,5
T02471,2026-03-19 00:00:00,2026-03-23 23:00:00,Medium,Open,Phone,Access Request,A011,Kevin Cardenas,119,No,4
T02472,2026-01-23 00:00:00,2026-01-26 14:00:00,Critical,In Progress,Portal,Network Issue,A015,Jonathan Greene,86,Yes,5
T02473,2025-11-27 00:00:00,2025-11-29 05:00:00,High,In Progress,Email,Hardware Failure,A013,Nicholas Schmitt,53,Yes,2
T02474,2025-06-21 00:00:00,2025-06-24 13:00:00,Low,Resolved,Email,Network Issue,A007,Karen Carney,85,Yes,3
T02475,2025-04-25 00:00:00,2025-04-28 12:00:00,Low,Open,Chat,Access Request,A018,Bobby Hernandez,84,Yes,5
T02476,2025-12-27 00:00:00,2025-12-31 14:00:00,Low,Open,Phone,Network Issue,A004,Sara Juarez,110,Yes,2
T02477,2026-02-05 00:00:00,2026-02-05 10:00:00,High,Open,Chat,Access Request,A005,Thomas Cook,10,No,3
T02478,2025-10-06 00:00:00,2025-10-08 06:00:00,Critical,Closed,Chat,Login Issue,A004,Raven Williams,54,Yes,5
T02479,2025-09-29 00:00:00,2025-09-30 18:00:00,Low,Closed,Chat,Software Bug,A025,Justin Garcia,42,Yes,3
T02480,2026-03-05 00:00:00,2026-03-09 12:00:00,Low,Closed,Phone,Access Request,A017,Stephanie Harmon,108,No,1
T02481,2025-08-15 00:00:00,2025-08-18 10:00:00,Critical,In Progress,Chat,Access Request,A011,Kimberly Williams,82,No,5
T02482,2025-11-23 00:00:00,2025-11-25 04:00:00,Critical,Resolved,Email,Access Request,A014,Mike Torres,52,Yes,3
T02483,2025-04-22 00:00:00,2025-04-23 14:00:00,Low,In Progress,Portal,Network Issue,A006,Dawn Mills,38,Yes,2
T02484,2025-04-09 00:00:00,2025-04-10 00:00:00,High,Open,Email,Software Bug,A006,Amy Brown,24,No,1
T02485,2025-09-30 00:00:00,2025-10-01 04:00:00,High,Closed,Email,Login Issue,A016,Steven Gonzalez,28,No,1
T02486,2025-03-20 00:00:00,2025-03-24 10:00:00,High,Open,Phone,Access Request,A023,Dennis Baird,106,Yes,4
T02487,2025-02-26 00:00:00,2025-03-01 23:00:00,Low,Open,Phone,Hardware Failure,A014,Jerry Mcintosh,95,No,5
T02488,2025-01-11 00:00:00,2025-01-14 23:00:00,Low,Open,Email,Software Bug,A007,Timothy Boyd,95,Yes,2
T02489,2025-10-04 00:00:00,2025-10-05 20:00:00,Critical,In Progress,Email,Login Issue,A011,John Coleman,44,Yes,2
T02490,2025-06-17 00:00:00,2025-06-21 08:00:00,High,In Progress,Phone,Access Request,A023,Marc Ruiz,104,Yes,2
T02491,2025-07-01 00:00:00,2025-07-03 23:00:00,Critical,In Progress,Email,Login Issue,A015,April Russell,71,No,2
T02492,2025-10-01 00:00:00,2025-10-04 18:00:00,Medium,Closed,Portal,Network Issue,A008,Johnny Hunt,90,Yes,4
T02493,2026-03-09 00:00:00,2026-03-12 00:00:00,Critical,In Progress,Phone,Hardware Failure,A014,Miss Rachel Reed,72,Yes,2
T02494,2025-09-16 00:00:00,2025-09-17 20:00:00,Critical,In Progress,Portal,Hardware Failure,A004,John Hubbard,44,Yes,1
T02495,2025-08-11 00:00:00,2025-08-13 23:00:00,Low,Open,Email,Network Issue,A005,Jacob Brown,71,Yes,3
T02496,2025-04-13 00:00:00,2025-04-17 20:00:00,Medium,Open,Phone,Software Bug,A006,David Coleman,116,No,2
T02497,2026-01-13 00:00:00,2026-01-16 05:00:00,Critical,Resolved,Email,Hardware Failure,A016,Jennifer Montgomery,77,No,1
T02498,2025-07-17 00:00:00,2025-07-17 13:00:00,Critical,Resolved,Phone,Login Issue,A021,Erica Ferguson,13,Yes,1
T02499,2026-03-15 00:00:00,2026-03-18 12:00:00,Medium,Open,Phone,Hardware Failure,A020,Joanna Johnson,84,No,3
T02500,2025-07-29 00:00:00,2025-07-29 15:00:00,Low,Resolved,Portal,Access Request,A018,Alison King,15,Yes,4
T02501,2025-10-05 00:00:00,2025-10-08 17:00:00,High,Closed,Phone,Login Issue,A023,Zachary Matthews,89,Yes,3
T02502,2025-12-26 00:00:00,2025-12-28 03:00:00,High,Closed,Portal,Network Issue,A020,Brent Smith,51,No,4
T02503,2025-10-22 00:00:00,2025-10-26 11:00:00,Medium,Resolved,Portal,Network Issue,A010,Angela Hartman,107,Yes,1
T02504,2025-06-25 00:00:00,2025-06-26 18:00:00,High,Closed,Email,Hardware Failure,A024,Jessica Carpenter,42,No,2
